AID	Panel ID	SID	CID	Activity	AC Value (micromolar)	AC Name	BioAssay Name	Protein Accession	Target Name	Outcome Method	PubMed ID	GeneID	Target Count (active)	Target Count (tested)
443993	0	103707622	11074644	Active	5.5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707610	14118883	Inactive		IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707611	13223181	Inactive		IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707612	20228709	Inactive		IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707613	44465950	Unspecified	400	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707614	44466198	Unspecified	200	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707615	45487214	Active	12.5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707594	45487207	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707595	45487208	Inactive		IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707596	20029042	Active	12.5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707597	45487209	Active	16	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	3
443993	0	103707598	17995458	Unspecified	1000	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707599	44466194	Unspecified	105	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707600	44465952	Unspecified	60	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707572	45487197	Active	5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707573	44466196	Active	3	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707580	7564	Unspecified	400	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	32	502
443993	0	103707581	10241	Unspecified	200	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	38
443993	0	103707582	74318	Unspecified	1000	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	2
443993	0	103707586	45487202	Active	40	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	3
443993	0	103707587	44466195	Active	15	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	3
443993	0	103707593	3266369	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	2	3
443993	0	103707543	45487187	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	3
443993	0	103707530	44465944	Unspecified	1000	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707532	45487181	Active	0.2	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	3	3
443993	0	103707552	17815	Active	6	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	3
443993	0	103707533	17937479	Active	2.5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707544	45487188	Active	44	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707519	45487175	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103707520	3000729	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	21	455
443993	0	103707521	45487176	Active	15	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	103707511	45487171	Active	3.5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	1
443993	0	318464308	44465701	Active	0.45	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	3
443993	0	318464309	46180669	Active	0.52	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	3
443993	0	103608312	416002	Active	3	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	6	6
443993	0	103469191	137153	Unspecified	60	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	3	5
443993	0	103469260	9833992	Unspecified	680	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	2	5
443993	0	103469261	9942176	Active	5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	1	4
443993	0	103481509	11305	Active	1.5	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	2	3
443993	0	103436840	40302	Unspecified	1000	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	4	481
443993	0	103206639	3037	Unspecified	70	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	57	529
443993	0	103227203	104251	Unspecified	400	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	1
443993	0	103326599	83050	Unspecified	500	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	3	27
443993	0	103284327	1923	Unspecified	750	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	27	430
443993	0	103300986	3102	Unspecified	1000	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	7	372
443993	0	103707653	75899	Unspecified	1000	IC50	Inhibition of human recombinant IDO expressed in Escherichia coli BL21 AI	P14902		Confirmatory	20055453	3620	0	31
443996	0	103206639	3037	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	57	529
443996	0	103469191	137153	Unspecified	70	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	3	5
443996	0	103469261	9942176	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	4
443996	0	103481509	11305	Active	10	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	2	3
443996	0	103608312	416002	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	6	6
443996	0	103579834	676159	Unspecified	90	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	2	4
443996	0	318464308	44465701	Active	25	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
443996	0	318464309	46180669	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
443996	0	103707586	45487202	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
443996	0	103707587	44466195	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
443996	0	103707593	3266369	Active	7	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	2	3
443996	0	103707543	45487187	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	0	3
443996	0	103707532	45487181	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	3	3
443996	0	103707552	17815	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
443996	0	103707520	3000729	Active	4	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	21	455
443996	0	103707597	45487209	Unspecified	50	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
443996	0	103707631	45487219	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
443996	0	103707632	44465702	Active	12.5	IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	2	3
443996	0	103707642	44465947	Inconclusive		IC50	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	P14902		Confirmatory	20055453	3620	1	3
500586	0	104242225	49864297	Active	0.041	Ki	Inhibition of human recombinant indoleamine-2,3-dioxygenase	P14902		Confirmatory	18677305	3620	1	1
500586	0	104242226	24856336	Active	0.08	Ki	Inhibition of human recombinant indoleamine-2,3-dioxygenase	P14902		Confirmatory	18677305	3620	1	1
500586	0	104242227	49864298	Active	0.08	Ki	Inhibition of human recombinant indoleamine-2,3-dioxygenase	P14902		Confirmatory	18677305	3620	1	1
502207	0	103174559	66036	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	9
502207	0	103346959	7815	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	2
502207	0	103677340	2818221	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	9
502207	0	103755328	735843	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	103623743	67430	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	10
502207	0	104245411	118986	Active	1.1	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	1
502207	0	104245413	7400	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	27
502207	0	104245345	80407	Active	9.4	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	1
502207	0	104245344	78252	Active	6.5	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	1
502207	0	104245343	85171	Active	1.9	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	1
502207	0	104245346	95756	Active	4.6	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	1
502207	0	104245342	7509	Active	13	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	3	27
502207	0	104245341	580759	Active	15	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	1
502207	0	104245340	80409	Active	1.1	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	1	1
502207	0	104245339	13397	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	104245338	1484508	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	2	465
502207	0	104245337	12398786	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	123083298	23664783	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	104245273	12398790	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	104245272	49866160	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	104245271	49866159	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	104245270	49866157	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
502207	0	104245269	14736078	Unspecified	20	IC50	Inhibition of indoleamine-2,3-dioxygenase in human A431 cells assessed as inhibition of IFN-gamma-stimulated kynurenine production	P14902		Confirmatory	20688518	3620	0	1
